token_ID,token,chunk_id,chunk_type,prev_chunk_id,chunk_rel_pos,label
436,uniswap_0x518169e66A86dA2dF1975981dd95a761107b73ff,36,-1,35,81.81818181818181,Normal rug
436,uniswap_0x518169e66A86dA2dF1975981dd95a761107b73ff,37,-1,36,84.0909090909091,Normal rug
436,uniswap_0x518169e66A86dA2dF1975981dd95a761107b73ff,38,-1,37,86.36363636363636,Normal rug
436,uniswap_0x518169e66A86dA2dF1975981dd95a761107b73ff,39,-1,38,88.63636363636364,Normal rug
436,uniswap_0x518169e66A86dA2dF1975981dd95a761107b73ff,40,-1,39,90.9090909090909,Normal rug
436,uniswap_0x518169e66A86dA2dF1975981dd95a761107b73ff,41,-1,40,93.1818181818182,Normal rug
436,uniswap_0x518169e66A86dA2dF1975981dd95a761107b73ff,42,-1,41,95.45454545454544,Normal rug
436,uniswap_0x518169e66A86dA2dF1975981dd95a761107b73ff,43,-1,42,97.72727272727272,Normal rug
436,uniswap_0x518169e66A86dA2dF1975981dd95a761107b73ff,44,1,43,100.0,Normal rug
437,uniswap_0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,1,-1,-1,9.090909090909092,Normal rug
437,uniswap_0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,2,-1,1,18.181818181818183,Normal rug
437,uniswap_0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,3,-1,2,27.272727272727277,Normal rug
437,uniswap_0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,4,-1,3,36.36363636363637,Normal rug
437,uniswap_0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,5,-1,4,45.45454545454545,Normal rug
437,uniswap_0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,6,-1,5,54.54545454545455,Normal rug
437,uniswap_0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,7,-1,6,63.63636363636363,Normal rug
437,uniswap_0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,8,-1,7,72.72727272727273,Normal rug
437,uniswap_0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,9,-1,8,81.81818181818181,Normal rug
437,uniswap_0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,10,-1,9,90.9090909090909,Normal rug
437,uniswap_0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,11,1,10,100.0,Normal rug
438,uniswap_0x51e8df17B14dBcEf533b5fEE7a9C85F354De0bc8,1,-1,-1,50.0,Normal rug
438,uniswap_0x51e8df17B14dBcEf533b5fEE7a9C85F354De0bc8,2,1,1,100.0,Normal rug
440,uniswap_0x521370c5C2e8dDb4CA30d77603eaAf8dfcCBF679,1,1,-1,100.0,Normal rug
444,uniswap_0x5320585BFe46022Ae97b3DB4BF047d7b5F133822,1,-1,-1,50.0,Normal rug
444,uniswap_0x5320585BFe46022Ae97b3DB4BF047d7b5F133822,2,1,1,100.0,Normal rug
445,uniswap_0x54174c521E016441A19f649bf4E5e1290BF3E668,1,1,-1,100.0,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,1,-1,-1,7.142857142857143,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,2,-1,1,14.285714285714286,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,3,-1,2,21.428571428571427,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,4,-1,3,28.571428571428573,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,5,-1,4,35.714285714285715,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,6,-1,5,42.85714285714285,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,7,-1,6,50.0,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,8,-1,7,57.142857142857146,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,9,-1,8,64.28571428571429,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,10,-1,9,71.42857142857143,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,11,-1,10,78.57142857142857,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,12,-1,11,85.71428571428571,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,13,-1,12,92.85714285714286,Normal rug
449,uniswap_0x549844f58C56439Cf88777AF3dF8d25563235Fbc,14,1,13,100.0,Normal rug
450,uniswap_0x54c97C4c796E61B84440da2Af75F2b4Fd8eb2C22,1,-1,-1,50.0,Normal rug
450,uniswap_0x54c97C4c796E61B84440da2Af75F2b4Fd8eb2C22,2,1,1,100.0,Normal rug
452,uniswap_0x55384E0F2fDf62CEFCf59ad5db0DE4E2a7011a68,1,-1,-1,50.0,Normal rug
452,uniswap_0x55384E0F2fDf62CEFCf59ad5db0DE4E2a7011a68,2,1,1,100.0,Normal rug
453,uniswap_0x55B9EE2e6b5e7FFcE2d971bc65a086fBEF1564Ed,1,1,-1,100.0,Normal rug
456,uniswap_0x55F483727B907C208EfDE905261B9f82986C1505,1,1,-1,100.0,Normal rug
455,uniswap_0x55dC849Fe6863Bd1a4133dADF23690A72dE56eF1,1,1,-1,100.0,Normal rug
457,uniswap_0x56037bad9C66f8fA60be0b90A7004F256062c866,1,-1,-1,14.285714285714286,Normal rug
457,uniswap_0x56037bad9C66f8fA60be0b90A7004F256062c866,2,-1,1,28.571428571428573,Normal rug
457,uniswap_0x56037bad9C66f8fA60be0b90A7004F256062c866,3,-1,2,42.85714285714285,Normal rug
457,uniswap_0x56037bad9C66f8fA60be0b90A7004F256062c866,4,-1,3,57.142857142857146,Normal rug
457,uniswap_0x56037bad9C66f8fA60be0b90A7004F256062c866,5,-1,4,71.42857142857143,Normal rug
457,uniswap_0x56037bad9C66f8fA60be0b90A7004F256062c866,6,-1,5,85.71428571428571,Normal rug
457,uniswap_0x56037bad9C66f8fA60be0b90A7004F256062c866,7,1,6,100.0,Normal rug
458,uniswap_0x562AC0D42a9fE97104f0c2507Ddd3d726514E2E4,1,1,-1,100.0,Normal rug
459,uniswap_0x56444E525851bb86fDcd0ed35b90006BDBD57d2e,1,-1,-1,20.0,Normal rug
459,uniswap_0x56444E525851bb86fDcd0ed35b90006BDBD57d2e,2,-1,1,40.0,Normal rug
459,uniswap_0x56444E525851bb86fDcd0ed35b90006BDBD57d2e,3,-1,2,60.0,Normal rug
459,uniswap_0x56444E525851bb86fDcd0ed35b90006BDBD57d2e,4,-1,3,80.0,Normal rug
459,uniswap_0x56444E525851bb86fDcd0ed35b90006BDBD57d2e,5,1,4,100.0,Normal rug
462,uniswap_0x56d56947aC92ccD328D230cA42f120128050cFE2,1,1,-1,100.0,Normal rug
464,uniswap_0x576AEC5Db2DD77255560b24328dD0FcfFaAE2f02,1,1,-1,100.0,Normal rug
467,uniswap_0x57B946008913B82E4dF85f501cbAeD910e58D26C,1,1,-1,100.0,Normal rug
465,uniswap_0x57a6D3e8d4deDABdd7FfA02C157f0A0317c88c23,1,1,-1,100.0,Normal rug
466,uniswap_0x57b59f981730c6257dF57cF6F0D98283749A9Eeb,1,1,-1,100.0,Normal rug
468,uniswap_0x57d4672a57E600BeF1F357b59a8B3B429Ecc9a33,1,-1,-1,50.0,Normal rug
468,uniswap_0x57d4672a57E600BeF1F357b59a8B3B429Ecc9a33,2,1,1,100.0,Normal rug
470,uniswap_0x581f7d0cD155E60eB743836D92C825d888814f45,1,1,-1,100.0,Normal rug
471,uniswap_0x583DEf5636a58095Fe378dc22f7ba32BdC23E92D,1,-1,-1,25.0,Normal rug
471,uniswap_0x583DEf5636a58095Fe378dc22f7ba32BdC23E92D,2,-1,1,50.0,Normal rug
471,uniswap_0x583DEf5636a58095Fe378dc22f7ba32BdC23E92D,3,-1,2,75.0,Normal rug
471,uniswap_0x583DEf5636a58095Fe378dc22f7ba32BdC23E92D,4,1,3,100.0,Normal rug
473,uniswap_0x5861e4F6316D0dF7C182196D4655AB478B113CE0,1,1,-1,100.0,Normal rug
475,uniswap_0x591076b335a6E3936A7d4F7F13152EA75d55FF0a,1,1,-1,100.0,Normal rug
477,uniswap_0x595443CBf4d2ce669bF028684e800fC23C2551a7,1,1,-1,100.0,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,1,-1,-1,4.3478260869565215,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,2,-1,1,8.695652173913043,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,3,-1,2,13.043478260869565,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,4,-1,3,17.391304347826086,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,5,-1,4,21.73913043478261,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,6,-1,5,26.08695652173913,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,7,-1,6,30.43478260869565,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,8,-1,7,34.78260869565217,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,9,-1,8,39.130434782608695,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,10,-1,9,43.47826086956522,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,11,-1,10,47.82608695652174,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,12,-1,11,52.17391304347826,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,13,-1,12,56.52173913043478,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,14,-1,13,60.869565217391305,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,15,-1,14,65.21739130434783,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,16,-1,15,69.56521739130434,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,17,-1,16,73.91304347826087,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,18,-1,17,78.26086956521739,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,19,-1,18,82.6086956521739,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,20,-1,19,86.95652173913044,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,21,-1,20,91.30434782608695,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,22,-1,21,95.65217391304348,Normal rug
478,uniswap_0x5974A361866b39FD2ee5551cc201d6B9041AB821,23,1,22,100.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,1,-1,-1,2.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,2,-1,1,4.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,3,-1,2,6.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,4,-1,3,8.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,5,-1,4,10.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,6,-1,5,12.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,7,-1,6,14.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,8,-1,7,16.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,9,-1,8,18.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,10,-1,9,20.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,11,-1,10,22.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,12,-1,11,24.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,13,-1,12,26.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,14,-1,13,28.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,15,-1,14,30.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,16,-1,15,32.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,17,-1,16,34.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,18,-1,17,36.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,19,-1,18,38.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,20,-1,19,40.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,21,-1,20,42.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,22,-1,21,44.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,23,-1,22,46.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,24,-1,23,48.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,25,-1,24,50.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,26,-1,25,52.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,27,-1,26,54.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,28,-1,27,56.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,29,-1,28,58.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,30,-1,29,60.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,31,-1,30,62.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,32,-1,31,64.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,33,-1,32,66.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,34,-1,33,68.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,35,-1,34,70.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,36,-1,35,72.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,37,-1,36,74.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,38,-1,37,76.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,39,-1,38,78.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,40,-1,39,80.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,41,-1,40,82.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,42,-1,41,84.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,43,-1,42,86.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,44,-1,43,88.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,45,-1,44,90.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,46,-1,45,92.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,47,-1,46,94.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,48,-1,47,96.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,49,-1,48,98.0,Normal rug
481,uniswap_0x5A25878f9Fa438086a547B617674b0C44b04EFCE,50,1,49,100.0,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,1,-1,-1,7.142857142857143,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,2,-1,1,14.285714285714286,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,3,-1,2,21.428571428571427,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,4,-1,3,28.571428571428573,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,5,-1,4,35.714285714285715,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,6,-1,5,42.85714285714285,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,7,-1,6,50.0,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,8,-1,7,57.142857142857146,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,9,-1,8,64.28571428571429,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,10,-1,9,71.42857142857143,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,11,-1,10,78.57142857142857,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,12,-1,11,85.71428571428571,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,13,-1,12,92.85714285714286,Normal rug
482,uniswap_0x5A608724F55F202A05b678aD5655E4cd35284a94,14,1,13,100.0,Normal rug
488,uniswap_0x5CCa92f95cde90929F0fEBfC4270D31d6C2e76e7,1,1,-1,100.0,Normal rug
490,uniswap_0x5CdBb5224dd186aFde7efDFf4d6eA6787A866114,1,-1,-1,33.333333333333336,Normal rug
490,uniswap_0x5CdBb5224dd186aFde7efDFf4d6eA6787A866114,2,-1,1,66.66666666666667,Normal rug
490,uniswap_0x5CdBb5224dd186aFde7efDFf4d6eA6787A866114,3,1,2,100.0,Normal rug
498,uniswap_0x5DB4122360ecAEA1443099B0Dcd9FA0d60e8950E,1,1,-1,100.0,Normal rug
504,uniswap_0x5F2C9765537778D8B4140dF6e8BD47a7ae50aEF4,1,1,-1,100.0,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,1,-1,-1,4.545454545454546,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,2,-1,1,9.090909090909092,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,3,-1,2,13.636363636363637,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,4,-1,3,18.181818181818183,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,5,-1,4,22.727272727272727,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,6,-1,5,27.272727272727277,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,7,-1,6,31.818181818181817,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,8,-1,7,36.36363636363637,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,9,-1,8,40.90909090909091,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,10,-1,9,45.45454545454545,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,11,-1,10,50.0,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,12,-1,11,54.54545454545455,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,13,-1,12,59.09090909090909,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,14,-1,13,63.63636363636363,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,15,-1,14,68.18181818181819,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,16,-1,15,72.72727272727273,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,17,-1,16,77.27272727272727,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,18,-1,17,81.81818181818181,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,19,-1,18,86.36363636363636,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,20,-1,19,90.9090909090909,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,21,-1,20,95.45454545454544,Normal rug
484,uniswap_0x5aFE3855358E112B5647B952709E6165e1c1eEEe,22,1,21,100.0,Normal rug
487,uniswap_0x5c253a62D045909Ea3Fcc605b4949CBcf261AC8D,1,1,-1,100.0,Normal rug
491,uniswap_0x5cf1eEA969342EEDC1A17dFA70063D199C6475F1,1,-1,-1,33.333333333333336,Normal rug
491,uniswap_0x5cf1eEA969342EEDC1A17dFA70063D199C6475F1,2,-1,1,66.66666666666667,Normal rug
491,uniswap_0x5cf1eEA969342EEDC1A17dFA70063D199C6475F1,3,1,2,100.0,Normal rug
494,uniswap_0x5d97AE9B543401F50391539a816F5311Ac7AAc79,1,-1,-1,33.333333333333336,Normal rug
494,uniswap_0x5d97AE9B543401F50391539a816F5311Ac7AAc79,2,-1,1,66.66666666666667,Normal rug
494,uniswap_0x5d97AE9B543401F50391539a816F5311Ac7AAc79,3,1,2,100.0,Normal rug
500,uniswap_0x5e2f620CebD41eC77d7849896be97bE765EEAAc0,1,1,-1,100.0,Normal rug
501,uniswap_0x5e470B5231fEBE7Ba10510121ed3553c5a85a4A6,1,1,-1,100.0,Normal rug
502,uniswap_0x5e7ca3A35144896F8782f7ceE69611ACEE94737A,1,1,-1,100.0,Normal rug
505,uniswap_0x5f77db6ed01f97446930616861066AD551b9d0E8,1,1,-1,100.0,Normal rug
508,uniswap_0x601B7c7c08b98ba57e9a9b1eD30d324fc891D41e,1,1,-1,100.0,Normal rug
513,uniswap_0x6116AC3bD46C324013e63C6CD3FBB60c6fA800e6,1,1,-1,100.0,Normal rug
514,uniswap_0x6147593978E372C3921e0dcf1899fC4aE5440E94,1,-1,-1,33.333333333333336,Normal rug
514,uniswap_0x6147593978E372C3921e0dcf1899fC4aE5440E94,2,-1,1,66.66666666666667,Normal rug
514,uniswap_0x6147593978E372C3921e0dcf1899fC4aE5440E94,3,1,2,100.0,Normal rug
519,uniswap_0x629a9cC1d7bbA00b28D48aF94501AB120B3BF315,1,1,-1,100.0,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,1,-1,-1,7.6923076923076925,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,2,-1,1,15.384615384615383,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,3,-1,2,23.07692307692308,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,4,-1,3,30.76923076923077,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,5,-1,4,38.46153846153846,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,6,-1,5,46.15384615384615,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,7,-1,6,53.84615384615385,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,8,-1,7,61.53846153846154,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,9,-1,8,69.23076923076923,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,10,-1,9,76.92307692307692,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,11,-1,10,84.61538461538461,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,12,-1,11,92.3076923076923,Normal rug
523,uniswap_0x6344CeA2FE2618313940E49Ca1C3eA49E19f18cE,13,1,12,100.0,Normal rug
524,uniswap_0x6393005a90c8169EA0f864f64D6BDD72760B6C80,1,-1,-1,50.0,Normal rug
524,uniswap_0x6393005a90c8169EA0f864f64D6BDD72760B6C80,2,1,1,100.0,Normal rug
525,uniswap_0x6466098e3CbeC0aC1cA6116D557d88a4218abA87,1,-1,-1,50.0,Normal rug
525,uniswap_0x6466098e3CbeC0aC1cA6116D557d88a4218abA87,2,1,1,100.0,Normal rug
526,uniswap_0x647e8E0bCCe6a91994ddfDBeF491781AAcc7B35A,1,1,-1,100.0,Normal rug
528,uniswap_0x64e07d1E82716ecDd694A2D80Fff2D0d16c4de0A,1,-1,-1,50.0,Normal rug
528,uniswap_0x64e07d1E82716ecDd694A2D80Fff2D0d16c4de0A,2,1,1,100.0,Normal rug
529,uniswap_0x65d7f640DE30780aE31Cf3a8e20134E93340A2ad,1,-1,-1,50.0,Normal rug
529,uniswap_0x65d7f640DE30780aE31Cf3a8e20134E93340A2ad,2,1,1,100.0,Normal rug
537,uniswap_0x66e8D13879EC388D00888E58F473cc4b9f133e91,1,1,-1,100.0,Normal rug
539,uniswap_0x6733F0283711F225A447e759D859a70b0c0Fd2bC,1,-1,-1,33.333333333333336,Normal rug
539,uniswap_0x6733F0283711F225A447e759D859a70b0c0Fd2bC,2,-1,1,66.66666666666667,Normal rug
539,uniswap_0x6733F0283711F225A447e759D859a70b0c0Fd2bC,3,1,2,100.0,Normal rug
540,uniswap_0x674e8E71eCCc9df93C4B1e1ed6F92Df3739965F9,1,-1,-1,50.0,Normal rug
540,uniswap_0x674e8E71eCCc9df93C4B1e1ed6F92Df3739965F9,2,1,1,100.0,Normal rug
541,uniswap_0x6781D73FF40a93d56682da390CC35778abA34E3F,1,-1,-1,50.0,Normal rug
541,uniswap_0x6781D73FF40a93d56682da390CC35778abA34E3F,2,1,1,100.0,Normal rug
542,uniswap_0x684C083bcA925C272862FDc40a2035E9BbB4e1cD,1,-1,-1,33.333333333333336,Normal rug
542,uniswap_0x684C083bcA925C272862FDc40a2035E9BbB4e1cD,2,-1,1,66.66666666666667,Normal rug
542,uniswap_0x684C083bcA925C272862FDc40a2035E9BbB4e1cD,3,1,2,100.0,Normal rug
544,uniswap_0x68749665FF8D2d112Fa859AA293F07A622782F38,1,1,-1,100.0,Normal rug
545,uniswap_0x689283f1B8B358c2b881A83C0a903553C9F7412e,1,1,-1,100.0,Normal rug
547,uniswap_0x68C3BA9A6671cC589726A910EF3A955Ee8b0C0c8,1,-1,-1,50.0,Normal rug
547,uniswap_0x68C3BA9A6671cC589726A910EF3A955Ee8b0C0c8,2,1,1,100.0,Normal rug
549,uniswap_0x68D8a0E8D1793f11A26C3A76CcED22b505c40c47,1,1,-1,100.0,Normal rug
561,uniswap_0x6A757D44a8B3cF5863a2D694040Fd1eF78616380,1,1,-1,100.0,Normal rug
567,uniswap_0x6B7847EEd864e8e94602ad2e365C6Fc0e7b5944E,1,-1,-1,12.5,Normal rug
567,uniswap_0x6B7847EEd864e8e94602ad2e365C6Fc0e7b5944E,2,-1,1,25.0,Normal rug
567,uniswap_0x6B7847EEd864e8e94602ad2e365C6Fc0e7b5944E,3,-1,2,37.5,Normal rug
567,uniswap_0x6B7847EEd864e8e94602ad2e365C6Fc0e7b5944E,4,-1,3,50.0,Normal rug
567,uniswap_0x6B7847EEd864e8e94602ad2e365C6Fc0e7b5944E,5,-1,4,62.5,Normal rug
567,uniswap_0x6B7847EEd864e8e94602ad2e365C6Fc0e7b5944E,6,-1,5,75.0,Normal rug
